Time,Info1,Info2,Info3,Fail_Rate,Delay,Out_Flow,Traffic,Request,Label
9833,5408.0,1541.0,11724.0,17277130.0,9361.0,1.050,774,13283.0,0
9834,5380.0,1529.0,11664.0,17302818.0,9410.0,1.210,778,13208.0,0
9835,5388.0,1510.0,11774.0,17277417.0,9397.0,1.350,756,13257.0,0
9836,5449.0,1540.0,11791.0,17189498.0,9462.0,1.250,788,13354.0,0
9837,5436.0,1547.0,11825.0,17392276.0,9432.0,1.230,787,13340.0,0
9838,5461.0,1532.0,11852.0,17351391.0,9514.0,1.50,796,13376.0,0
9839,5323.0,1515.0,11864.0,17071170.0,9364.0,1.150,772,13214.0,0
9840,5498.0,1540.0,11893.0,17324172.0,9505.0,1.620,807,13411.0,0
9841,5411.0,1536.0,11935.0,17421717.0,9450.0,1.270,801,13306.0,0
9842,5391.0,1528.0,11905.0,17438313.0,9372.0,1.280,757,13269.0,0
9843,5455.0,1532.0,11925.0,17435074.0,9507.0,1.060,777,13294.0,0
9844,5482.0,1539.0,11963.0,17505221.0,9561.0,1.190,805,13429.0,0
9845,5520.0,1538.0,11973.0,17643753.0,9635.0,1.170,772,13460.0,0
9846,5519.0,1502.0,12043.0,17750791.0,9668.0,1.110,779,13473.0,0
9847,5526.0,1511.0,12082.0,17788990.0,9669.0,1.050,810,13502.0,0
9848,5583.0,1506.0,12172.0,17701196.0,9761.0,1.110,810,13561.0,0
9849,5552.0,1546.0,12211.0,17770990.0,9735.0,1.050,822,13585.0,0
9850,5529.0,1525.0,12336.0,17875202.0,9699.0,1.230,802,13617.0,0
9851,5599.0,1531.0,12406.0,17939708.0,9846.0,1.250,842,13725.0,0
9852,5633.0,1556.0,12432.0,18101488.0,9855.0,1.190,814,13728.0,0
9853,5609.0,1549.0,12547.0,18009425.0,9920.0,1.190,803,13718.0,0
9854,5639.0,1533.0,12610.0,18154257.0,9889.0,1.090,777,13883.0,0
9855,5618.0,1539.0,12658.0,18267019.0,9864.0,1.080,785,13918.0,0
9856,5651.0,1562.0,12740.0,18362993.0,9943.0,1.150,788,13972.0,0
9857,5701.0,1532.0,12803.0,18520205.0,10040.0,1.160,775,14069.0,0
9858,5715.0,1537.0,12823.0,18579036.0,10107.0,1.250,796,14088.0,0
9859,5723.0,1551.0,12902.0,18584358.0,10090.0,1.260,779,14129.0,0
9860,5729.0,1545.0,12984.0,18542821.0,10134.0,1.120,783,14221.0,0
9861,5809.0,1518.0,12976.0,18744915.0,10231.0,1.290,788,14251.0,0
9862,5751.0,1539.0,13082.0,18800449.0,10115.0,1.080,779,14237.0,0
9863,5810.0,1558.0,13139.0,18840748.0,10247.0,1.240,794,14398.0,0
9864,5859.0,1541.0,13190.0,19102339.0,10280.0,1.040,807,14441.0,0
9865,5860.0,1563.0,13269.0,19215625.0,10311.0,1.090,788,14445.0,0
9866,5839.0,1554.0,13206.0,19191238.0,10320.0,1.230,806,14433.0,0
9867,5847.0,1569.0,13242.0,19179485.0,10306.0,1.30,802,14411.0,0
9868,5884.0,1548.0,13290.0,19070698.0,10301.0,1.280,824,14472.0,0
9869,5850.0,1505.0,13271.0,19055338.0,10253.0,1.250,795,14424.0,0
9870,5859.0,1528.0,13309.0,19065998.0,10370.0,1.270,804,14447.0,0
9871,5849.0,1558.0,13337.0,19064081.0,10355.0,1.30,803,14466.0,0
9872,5919.0,1565.0,13378.0,18991239.0,10429.0,1.250,819,14483.0,0
9873,5909.0,1557.0,13338.0,18945290.0,10485.0,1.120,799,14488.0,0
9874,5851.0,1550.0,13402.0,18940684.0,10417.0,1.250,828,14442.0,0
9875,5931.0,1553.0,13511.0,18803984.0,10548.0,1.220,805,14512.0,0
9876,5967.0,1533.0,13574.0,19157937.0,10609.0,1.130,799,14664.0,0
9877,5924.0,1577.0,13520.0,19378360.0,10534.0,1.350,819,14568.0,0
9878,5899.0,1570.0,13520.0,19164754.0,10547.0,0.990,810,14534.0,0
9879,5906.0,1541.0,13499.0,19084333.0,10556.0,1.340,812,14557.0,0
9880,5966.0,1569.0,13567.0,19157437.0,10663.0,1.270,827,14612.0,0
9881,5954.0,1529.0,13584.0,19157215.0,10659.0,1.090,781,14602.0,0
9882,5865.0,1551.0,13586.0,19123929.0,10582.0,1.030,821,14520.0,0
9883,5882.0,1564.0,13567.0,19163171.0,10645.0,1.080,789,14497.0,0
9884,5859.0,1543.0,13629.0,19135810.0,10615.0,1.10,771,14500.0,0
9885,5950.0,1561.0,13668.0,19143839.0,10699.0,1.160,820,14666.0,0
9886,5912.0,1543.0,13730.0,19219098.0,10610.0,1.020,778,14576.0,0
9887,5953.0,1567.0,13762.0,19240000.0,10655.0,0.910,801,14658.0,0
9888,5998.0,1556.0,13858.0,19335972.0,10746.0,1.120,805,14774.0,0
9889,6006.0,1538.0,13917.0,19381988.0,10733.0,1.220,844,14756.0,0
9890,5985.0,1552.0,13937.0,19562026.0,10747.0,1.190,803,14797.0,0
9891,5986.0,1540.0,13936.0,19520308.0,10743.0,1.280,827,14800.0,0
9892,5993.0,1537.0,14005.0,19551733.0,10792.0,1.130,825,14796.0,0
9893,6015.0,1553.0,14099.0,19547949.0,10850.0,1.110,803,14865.0,0
9894,5994.0,1559.0,14075.0,19637204.0,10780.0,1.250,817,14815.0,0
9895,6120.0,1562.0,14113.0,19580582.0,11017.0,1.210,804,15008.0,0
9896,6046.0,1563.0,14132.0,19601201.0,10887.0,1.030,836,14936.0,0
9897,6014.0,1568.0,14236.0,19610598.0,10901.0,1.10,826,14926.0,0
9898,6072.0,1543.0,14256.0,19740730.0,10947.0,1.360,837,15019.0,0
9899,6059.0,1559.0,14294.0,19752089.0,10924.0,1.150,852,14982.0,0
9900,6126.0,1548.0,14395.0,19716751.0,11041.0,1.10,813,15052.0,0
9901,6105.0,1530.0,14502.0,19881245.0,11073.0,1.160,835,15106.0,0
9902,6056.0,1549.0,14502.0,19894321.0,11003.0,1.410,809,15104.0,0
9903,6092.0,1543.0,14563.0,19856604.0,11068.0,1.390,821,15166.0,0
9904,6181.0,1538.0,14605.0,20052502.0,11198.0,1.380,807,15217.0,0
9905,6178.0,1551.0,14822.0,19966440.0,11272.0,1.270,803,15277.0,0
9906,6377.0,1539.0,15013.0,20166724.0,11501.0,1.140,809,15598.0,0
9907,6292.0,1565.0,14992.0,20304828.0,11444.0,1.050,795,15554.0,0
9908,6335.0,1575.0,15095.0,20323099.0,11431.0,1.110,804,15602.0,0
9909,6345.0,1581.0,15307.0,20516391.0,11437.0,1.320,818,15701.0,0
9910,6396.0,1536.0,15385.0,20724342.0,11554.0,1.010,835,15843.0,0
9911,6370.0,1557.0,15396.0,20854378.0,11509.0,1.110,835,15812.0,0
9912,6381.0,1565.0,15447.0,20959615.0,11572.0,1.130,844,15897.0,0
9913,6330.0,1538.0,15404.0,20903686.0,11488.0,1.290,807,15743.0,0
9914,6329.0,1567.0,15453.0,20760557.0,11489.0,0.980,792,15813.0,0
9915,6321.0,1577.0,15498.0,20856262.0,11472.0,1.150,829,15839.0,0
9916,6288.0,1585.0,15479.0,20925022.0,11440.0,1.060,824,15804.0,0
9917,6255.0,1566.0,15518.0,20828631.0,11391.0,1.130,841,15765.0,0
9918,6295.0,1557.0,15478.0,20807409.0,11453.0,1.080,807,15859.0,0
9919,6281.0,1570.0,15482.0,20961712.0,11365.0,1.220,834,15828.0,0
9920,6356.0,1543.0,15472.0,20831987.0,11475.0,1.130,841,15879.0,0
9921,6280.0,1571.0,15506.0,20791791.0,11394.0,1.0,801,15803.0,0
9922,6328.0,1565.0,15550.0,20602299.0,11485.0,1.210,814,15861.0,0
9923,6343.0,1546.0,15570.0,20623604.0,11523.0,1.240,809,15902.0,0
9924,6404.0,1552.0,15630.0,20766564.0,11688.0,1.180,824,15920.0,0
9925,6376.0,1566.0,15647.0,20806996.0,11697.0,1.130,821,15870.0,0
9926,6382.0,1557.0,15662.0,20734612.0,11729.0,0.950,811,15922.0,0
9927,6310.0,1555.0,15682.0,20658780.0,11645.0,1.150,845,15836.0,0
9928,6321.0,1567.0,15632.0,20735189.0,11714.0,1.170,830,15827.0,0
9929,6320.0,1552.0,15598.0,20730625.0,11695.0,0.990,830,15792.0,0
9930,6318.0,1551.0,15614.0,20541497.0,11644.0,1.420,826,15789.0,0
9931,6295.0,1546.0,15672.0,20436783.0,11700.0,1.10,834,15766.0,0
9932,6320.0,1559.0,15728.0,20462152.0,11748.0,1.260,823,15865.0,0
9933,6316.0,1557.0,15779.0,20619561.0,11801.0,1.110,810,15866.0,0
9934,6335.0,1544.0,15770.0,20636640.0,11767.0,1.120,807,15894.0,0
9935,6320.0,1546.0,15837.0,20714669.0,11750.0,1.140,788,15913.0,0
9936,6293.0,1563.0,15842.0,20778432.0,11667.0,1.370,820,15900.0,0
9937,6351.0,1552.0,15828.0,20761228.0,11786.0,1.120,800,15952.0,0
9938,6381.0,1546.0,15831.0,20864991.0,11798.0,1.110,835,16012.0,0
9939,6356.0,1568.0,15872.0,20899697.0,11719.0,1.280,825,15965.0,0
9940,6335.0,1530.0,15914.0,20818145.0,11700.0,1.080,815,15955.0,0
9941,6349.0,1555.0,15997.0,20902578.0,11738.0,0.970,803,15987.0,0
9942,6353.0,1535.0,15989.0,20868540.0,11739.0,1.060,843,15770.0,0
9943,6410.0,1556.0,16029.0,20919399.0,11838.0,1.180,812,16065.0,0
9944,6438.0,1553.0,16070.0,21073962.0,11855.0,1.260,794,16131.0,0
9945,6396.0,1536.0,16117.0,21176086.0,11828.0,1.210,838,16141.0,0
9946,6447.0,1537.0,16155.0,21336839.0,11944.0,0.970,825,16220.0,0
9947,6439.0,1523.0,16264.0,21424760.0,11930.0,1.290,816,16201.0,0
9948,6504.0,1537.0,16309.0,21382219.0,12000.0,1.070,821,16370.0,0
9949,6476.0,1545.0,16304.0,21450163.0,12025.0,1.030,808,16404.0,0
9950,6477.0,1542.0,16373.0,21383171.0,12069.0,1.190,823,16430.0,0
9951,6463.0,1528.0,16383.0,21342915.0,12048.0,1.110,821,16395.0,0
9952,6503.0,1513.0,16393.0,21310506.0,12163.0,1.030,833,16441.0,0
9953,6510.0,1530.0,16440.0,21364559.0,12113.0,1.360,810,16466.0,0
9954,6553.0,1548.0,16463.0,21527952.0,12235.0,1.130,845,16552.0,0
9955,6540.0,1528.0,16529.0,21529288.0,12261.0,1.230,828,16550.0,0
9956,6472.0,1515.0,16606.0,21510058.0,12175.0,1.260,845,16520.0,0
9957,6494.0,1508.0,16569.0,21469585.0,12205.0,1.080,806,16459.0,0
9958,6476.0,1509.0,16590.0,21336284.0,12081.0,1.070,801,16413.0,0
9959,6631.0,1519.0,16725.0,21545023.0,12316.0,0.980,804,16678.0,0
9960,6661.0,1539.0,16905.0,21787410.0,12402.0,1.050,830,16774.0,0
9961,6671.0,1548.0,16949.0,21803648.0,12506.0,1.180,821,16837.0,0
9962,6708.0,1537.0,17037.0,21778415.0,12470.0,1.070,814,16846.0,0
9963,6741.0,1520.0,17080.0,21897056.0,12510.0,1.130,828,16917.0,0
9964,6754.0,1550.0,17067.0,21910731.0,12508.0,0.980,821,16980.0,0
9965,6703.0,1519.0,17107.0,22135896.0,12531.0,1.070,812,16935.0,0
9966,6613.0,1509.0,17035.0,22025323.0,12429.0,0.920,821,16865.0,0
9967,6724.0,1544.0,17112.0,21945020.0,12497.0,1.270,826,17007.0,0
9968,6656.0,1502.0,17096.0,22079718.0,12424.0,1.090,822,16932.0,0
9969,6623.0,1512.0,17086.0,22066512.0,12355.0,1.210,834,16886.0,0
9970,6619.0,1487.0,17058.0,21936087.0,12356.0,1.180,808,16853.0,0
9971,6541.0,1491.0,17006.0,21911333.0,12238.0,1.050,819,16798.0,0
9972,6546.0,1497.0,17030.0,21775051.0,12261.0,1.260,802,16790.0,0
9973,6424.0,1490.0,17004.0,21665384.0,12138.0,1.340,830,16642.0,0
9974,6436.0,1517.0,17004.0,21611352.0,12129.0,1.230,832,16657.0,0
9975,6453.0,1500.0,16984.0,21659283.0,12108.0,0.990,803,16663.0,0
9976,6513.0,1506.0,16979.0,21697407.0,12152.0,1.160,831,16758.0,0
9977,6471.0,1495.0,16947.0,21556805.0,12108.0,1.10,831,16651.0,0
9978,6445.0,1468.0,17007.0,21443670.0,12010.0,1.210,802,16656.0,0
9979,6474.0,1498.0,16955.0,21469122.0,12033.0,1.10,807,16683.0,0
9980,6383.0,1503.0,16913.0,21393381.0,11989.0,0.990,814,16591.0,0
9981,6382.0,1498.0,16876.0,21384202.0,12004.0,1.170,809,16577.0,0
9982,6357.0,1521.0,16900.0,21280575.0,12081.0,1.030,827,16509.0,0
9983,6369.0,1516.0,16862.0,21365397.0,12090.0,1.120,765,16436.0,0
9984,6317.0,1499.0,16839.0,21329115.0,11984.0,1.050,813,16424.0,0
9985,6334.0,1484.0,16814.0,21291527.0,12050.0,1.080,806,16412.0,0
9986,6222.0,1475.0,16809.0,21190016.0,11956.0,1.220,839,16329.0,0
9987,6271.0,1487.0,16754.0,21235790.0,11991.0,1.120,800,16383.0,0
9988,6189.0,1488.0,16747.0,21099328.0,11864.0,1.050,791,16278.0,0
9989,6154.0,1478.0,16683.0,21099426.0,11878.0,1.290,820,16177.0,0
9990,6180.0,1510.0,16707.0,20855749.0,11870.0,1.120,810,16224.0,0
9991,6198.0,1484.0,16664.0,20839890.0,11903.0,1.410,789,16242.0,0
9992,6259.0,1482.0,16612.0,20837009.0,11992.0,0.920,793,16339.0,0
9993,6180.0,1491.0,16636.0,20786262.0,11840.0,1.110,811,16262.0,0
9994,6161.0,1473.0,16654.0,20815333.0,11816.0,1.040,808,16266.0,0
9995,6144.0,1494.0,16574.0,20779997.0,11772.0,1.170,817,16255.0,0
9996,6110.0,1492.0,16469.0,20666967.0,11820.0,1.020,852,16146.0,0
9997,6187.0,1467.0,16413.0,20489006.0,11804.0,1.240,808,16168.0,0
9998,6080.0,1475.0,16443.0,20436286.0,11685.0,1.240,809,16080.0,0
9999,6020.0,1453.0,16355.0,20392305.0,11610.0,1.110,810,16028.0,0
10000,6046.0,1462.0,16353.0,20338116.0,11611.0,0.870,760,16030.0,0
10001,6043.0,1443.0,16281.0,20313629.0,11615.0,1.140,774,16035.0,0
10002,6001.0,1477.0,16239.0,20207550.0,11597.0,1.020,806,15926.0,0
10003,5935.0,1465.0,16149.0,20161124.0,11473.0,1.110,790,15866.0,0
10004,5888.0,1449.0,16118.0,20082010.0,11433.0,1.070,788,15795.0,0
10005,5913.0,1470.0,16068.0,19973565.0,11395.0,0.9399999999999999,795,15797.0,0
10006,5828.0,1443.0,15935.0,19807913.0,11236.0,0.930,771,15661.0,0
10007,5799.0,1452.0,15876.0,19644386.0,11245.0,1.140,805,15591.0,0
10008,5765.0,1461.0,15814.0,19594375.0,11222.0,1.030,796,15550.0,0
10009,5781.0,1449.0,15813.0,19541395.0,11268.0,0.930,753,15598.0,0
10010,5747.0,1463.0,15826.0,19810879.0,11210.0,0.870,763,15558.0,0
10011,5740.0,1459.0,15774.0,19843465.0,11160.0,1.040,765,15527.0,0
10012,5789.0,1423.0,15681.0,19750222.0,11201.0,0.870,782,15579.0,0
10013,5769.0,1450.0,15590.0,19683351.0,11198.0,1.130,805,15513.0,0
10014,5731.0,1444.0,15579.0,19637163.0,11102.0,0.990,776,15447.0,0
10015,5665.0,1437.0,15523.0,19519269.0,11032.0,1.120,807,15381.0,0
10016,5628.0,1438.0,15463.0,19457809.0,11002.0,1.350,803,15344.0,0
10017,5617.0,1442.0,15407.0,19376206.0,10939.0,1.20,770,15252.0,0
10018,5542.0,1435.0,15365.0,19258564.0,10829.0,1.190,771,15181.0,0
10019,5454.0,1430.0,15161.0,19091859.0,10719.0,1.0,779,14980.0,0
10020,5372.0,1435.0,15040.0,18774902.0,10628.0,0.950,767,14861.0,0
10021,5412.0,1446.0,15074.0,18670994.0,10593.0,1.10,792,14901.0,0
10022,5395.0,1445.0,14921.0,18624899.0,10566.0,0.950,758,14836.0,0
10023,5394.0,1424.0,14827.0,18519562.0,10496.0,0.990,758,14776.0,0
10024,5309.0,1414.0,14746.0,18446946.0,10419.0,0.890,784,14641.0,0
10025,5306.0,1436.0,14645.0,18260985.0,10368.0,1.130,783,14624.0,0
10026,5294.0,1417.0,14602.0,18241088.0,10294.0,1.10,749,14584.0,0
10027,5288.0,1421.0,14498.0,18260332.0,10338.0,1.180,771,14502.0,0
10028,5260.0,1411.0,14432.0,18145569.0,10283.0,0.910,757,14503.0,0
10029,5198.0,1430.0,14323.0,18119947.0,10231.0,1.090,763,14364.0,0
10030,5127.0,1425.0,14172.0,18000645.0,10084.0,0.8100000000000001,748,14269.0,0
10031,5079.0,1406.0,14116.0,17779363.0,10036.0,0.970,774,14192.0,0
10032,5139.0,1413.0,14098.0,17694566.0,10115.0,1.060,770,14257.0,0
10033,5101.0,1393.0,14032.0,17694416.0,9982.0,0.880,745,14202.0,0
10034,5054.0,1418.0,13931.0,17713394.0,9915.0,1.070,784,14128.0,0
10035,5135.0,1399.0,13907.0,17628530.0,10015.0,1.110,738,14190.0,0
10036,4964.0,1422.0,13750.0,17538683.0,9836.0,0.880,718,13970.0,0
10037,4969.0,1430.0,13776.0,17357709.0,9805.0,1.190,732,13954.0,0
10038,4907.0,1391.0,13640.0,17384482.0,9712.0,0.930,753,13835.0,0
10039,4937.0,1385.0,13544.0,17210350.0,9716.0,1.020,759,13819.0,0
10040,4873.0,1390.0,13426.0,17193584.0,9614.0,1.120,760,13729.0,0
10041,4784.0,1404.0,13397.0,17106281.0,9492.0,0.990,746,13610.0,0
10042,4798.0,1411.0,13304.0,16886632.0,9400.0,0.950,765,13550.0,0
10043,4799.0,1394.0,13144.0,16868098.0,9392.0,1.190,775,13521.0,0
10044,4743.0,1400.0,13118.0,16717978.0,9348.0,1.240,756,13439.0,0
10045,4698.0,1409.0,12973.0,16634191.0,9274.0,1.20,712,13332.0,0
10046,4655.0,1396.0,12853.0,16408304.0,9214.0,0.820,725,13215.0,0
10047,4568.0,1409.0,12687.0,16199482.0,9078.0,0.930,749,13025.0,0
10048,4508.0,1383.0,12538.0,15934346.0,8968.0,0.860,755,12934.0,0
10049,4479.0,1406.0,12404.0,15730648.0,8921.0,0.980,742,12800.0,0
10050,4407.0,1375.0,12305.0,15606955.0,8801.0,1.040,718,12672.0,0
10051,4354.0,1391.0,12141.0,15456205.0,8720.0,1.050,738,12561.0,0
10052,4350.0,1368.0,12062.0,15393070.0,8716.0,0.990,753,12509.0,0
10053,4336.0,1383.0,11930.0,15373069.0,8647.0,0.960,722,12503.0,0
10054,4278.0,1375.0,11834.0,15270098.0,8552.0,0.880,719,12360.0,0
10055,4221.0,1401.0,11702.0,15113923.0,8502.0,1.110,721,12266.0,0
10056,4198.0,1403.0,11583.0,14947022.0,8444.0,1.090,732,12196.0,0
10057,4143.0,1378.0,11554.0,14772289.0,8326.0,0.9399999999999999,710,12029.0,0
10058,4111.0,1384.0,11490.0,14576669.0,8284.0,1.040,747,11959.0,0
10059,4072.0,1369.0,11263.0,14460982.0,8232.0,1.130,710,11851.0,0
10060,4082.0,1413.0,11119.0,14349552.0,8185.0,1.40,736,11807.0,0
10061,3991.0,1378.0,11014.0,14191302.0,8063.0,1.010,731,11648.0,0
10062,3939.0,1377.0,10952.0,13955449.0,7937.0,0.980,710,11515.0,0
10063,3944.0,1380.0,10858.0,13853247.0,7888.0,0.890,714,11436.0,0
10064,3878.0,1370.0,10747.0,13723542.0,7815.0,0.820,725,11318.0,0
10065,3868.0,1395.0,10600.0,13543251.0,7760.0,0.840,697,11253.0,0
10066,3798.0,1375.0,10527.0,13426409.0,7674.0,0.950,731,11157.0,0
10067,3752.0,1360.0,10362.0,13334972.0,7624.0,1.040,723,11026.0,0
10068,3709.0,1364.0,10271.0,13191236.0,7572.0,0.980,722,10942.0,0
10069,3750.0,1358.0,10134.0,13106358.0,7507.0,0.90,693,10904.0,0
10070,3691.0,1364.0,9976.0,12919383.0,7396.0,0.910,720,10762.0,0
10071,3638.0,1352.0,9919.0,12818043.0,7327.0,0.960,719,10651.0,0
10072,3618.0,1336.0,9874.0,12714118.0,7281.0,0.890,724,10615.0,0
10073,3593.0,1383.0,9868.0,12647374.0,7243.0,0.930,713,10574.0,0
10074,3509.0,1390.0,9776.0,12625756.0,7109.0,0.880,701,10406.0,0
10075,3497.0,1343.0,9696.0,12385344.0,7109.0,0.9399999999999999,726,10378.0,0
10076,3468.0,1343.0,9546.0,12324200.0,7095.0,0.880,666,10284.0,0
10077,3443.0,1366.0,9483.0,12125775.0,6997.0,0.9399999999999999,669,10200.0,0
10078,3378.0,1354.0,9351.0,12052739.0,6889.0,0.990,722,10068.0,0
10079,3368.0,1363.0,9328.0,11924378.0,6846.0,1.030,708,10016.0,0
10080,3360.0,1346.0,9234.0,11877819.0,6813.0,0.980,711,9979.0,0
10081,3294.0,1350.0,9141.0,11756847.0,6750.0,0.970,727,9821.0,0
10082,3217.0,1353.0,8948.0,11578442.0,6571.0,1.060,715,9695.0,0
10083,3236.0,1367.0,8944.0,11371349.0,6548.0,0.980,689,9648.0,0
10084,3190.0,1358.0,8828.0,11372959.0,6496.0,0.830,666,9595.0,0
10085,3133.0,1362.0,8710.0,11276825.0,6444.0,1.070,708,9498.0,0
10086,3134.0,1323.0,8650.0,11175310.0,6412.0,1.150,728,9481.0,0
10087,3099.0,1344.0,8534.0,11115839.0,6314.0,0.860,683,9364.0,0
10088,3115.0,1343.0,8465.0,10953387.0,6345.0,0.860,682,9410.0,0
10089,3093.0,1370.0,8392.0,11011934.0,6293.0,0.860,692,9332.0,0
10090,3053.0,1341.0,8329.0,10945939.0,6250.0,1.130,707,9280.0,0
10091,3023.0,1329.0,8226.0,10880546.0,6168.0,0.9399999999999999,691,9196.0,0
10092,3010.0,1337.0,8144.0,10780996.0,6106.0,1.020,689,9140.0,0
10093,2984.0,1347.0,8064.0,10647143.0,6058.0,0.640,675,9103.0,0
10094,2969.0,1336.0,7940.0,10619416.0,6013.0,0.970,691,9009.0,0
10095,2931.0,1322.0,7874.0,10522248.0,5912.0,0.710,700,8953.0,0
10096,2852.0,1344.0,7797.0,10375691.0,5810.0,0.930,683,8787.0,0
10097,2834.0,1331.0,7723.0,10220364.0,5718.0,0.980,709,8720.0,0
10098,2787.0,1343.0,7653.0,10071260.0,5641.0,1.140,673,8640.0,0
10099,2820.0,1327.0,7498.0,10044015.0,5675.0,0.870,694,8637.0,0
10100,2759.0,1307.0,7455.0,9947256.0,5617.0,0.9399999999999999,693,8506.0,0
10101,2722.0,1331.0,7399.0,9834594.0,5500.0,0.870,652,8420.0,0
10102,2726.0,1312.0,7257.0,9710986.0,5498.0,0.870,663,8347.0,0
10103,2697.0,1354.0,7242.0,9603270.0,5453.0,1.0,697,8292.0,0
10104,2679.0,1326.0,7129.0,9524860.0,5447.0,0.710,659,8207.0,0
10105,2655.0,1331.0,7053.0,9511565.0,5416.0,0.820,631,8112.0,0
10106,2631.0,1347.0,6982.0,9372844.0,5338.0,1.110,683,8090.0,0
10107,2583.0,1332.0,6915.0,9275972.0,5219.0,0.950,688,7963.0,0
10108,2543.0,1304.0,6824.0,9205358.0,5189.0,0.910,704,7903.0,0
10109,2536.0,1305.0,6736.0,9079273.0,5153.0,1.070,634,7832.0,0
10110,2539.0,1311.0,6604.0,8976119.0,5113.0,0.840,660,7736.0,0
10111,2499.0,1335.0,6553.0,8853627.0,5040.0,0.930,667,7661.0,0
10112,2475.0,1306.0,6465.0,8768820.0,4987.0,0.8100000000000001,638,7545.0,0
10113,2406.0,1298.0,6453.0,8605852.0,4908.0,1.370,653,7444.0,0
10114,2403.0,1325.0,6374.0,8542342.0,4867.0,0.790,678,7419.0,0
10115,2313.0,1306.0,6231.0,8379810.0,4757.0,0.80,670,7277.0,0
10116,2302.0,1269.0,6212.0,8235733.0,4697.0,0.9399999999999999,667,7209.0,0
10117,2266.0,1284.0,6158.0,8165021.0,4688.0,0.740,617,7108.0,0
10118,2222.0,1317.0,6101.0,8045696.0,4598.0,0.910,671,7060.0,0
10119,2234.0,1262.0,5993.0,7943860.0,4598.0,1.160,645,7022.0,0
10120,2201.0,1301.0,5910.0,7900087.0,4504.0,1.0,620,6935.0,0
10121,2196.0,1276.0,5843.0,7807731.0,4481.0,0.660,631,6896.0,0
10122,2135.0,1280.0,5760.0,7743661.0,4401.0,0.90,635,6766.0,0
10123,2092.0,1281.0,5676.0,7578166.0,4299.0,0.80,655,6675.0,0
10124,2135.0,1282.0,5605.0,7537388.0,4335.0,0.780,635,6665.0,0
10125,2077.0,1296.0,5524.0,7461492.0,4256.0,0.80,639,6571.0,0
10126,2095.0,1279.0,5502.0,7419102.0,4224.0,0.960,621,6522.0,0
10127,2076.0,1296.0,5406.0,7323333.0,4213.0,1.090,650,6430.0,0
10128,2015.0,1291.0,5322.0,7191879.0,4115.0,0.960,651,6352.0,0
10129,1979.0,1284.0,5276.0,7078404.0,4062.0,0.990,641,6277.0,0
10130,1979.0,1297.0,5194.0,7012696.0,4049.0,0.860,675,6213.0,0
10131,1959.0,1291.0,5173.0,6985037.0,3994.0,0.760,666,6118.0,0
10132,1944.0,1275.0,5111.0,6883105.0,3960.0,0.830,673,6056.0,0
10133,1854.0,1271.0,5041.0,6714544.0,3850.0,0.840,638,5958.0,0
10134,1864.0,1333.0,4925.0,6740726.0,3812.0,0.890,649,5902.0,0
10135,1874.0,1296.0,4889.0,6598936.0,3847.0,0.90,649,5881.0,0
10136,1864.0,1273.0,4846.0,7646646.0,3801.0,1.0,696,5927.0,0
10137,1830.0,1253.0,4823.0,6507552.0,3769.0,0.870,625,5773.0,0
10138,1779.0,1296.0,4744.0,6487341.0,3694.0,0.890,644,5657.0,0
10139,1808.0,1281.0,4698.0,6404899.0,3701.0,0.870,638,5669.0,0
10140,1776.0,1272.0,4673.0,6366498.0,3650.0,1.050,651,5594.0,0
10141,1767.0,1268.0,4570.0,6271874.0,3596.0,0.60,606,5520.0,0
10142,1771.0,1266.0,4492.0,6203325.0,3580.0,0.780,626,5464.0,0
10143,1730.0,1283.0,4488.0,6097567.0,3499.0,0.760,614,5383.0,0
10144,1686.0,1250.0,4437.0,6011842.0,3434.0,0.850,648,5321.0,0
10145,1692.0,1281.0,4404.0,5973121.0,3436.0,0.770,644,5309.0,0
10146,1656.0,1232.0,4335.0,5923237.0,3371.0,0.650,632,5214.0,0
10147,1589.0,1262.0,4294.0,5851898.0,3306.0,0.840,650,5135.0,0
10148,1611.0,1256.0,4251.0,5676764.0,3294.0,0.880,657,5118.0,0
10149,1623.0,1250.0,4202.0,5729614.0,3294.0,1.530,633,5088.0,0
10150,1588.0,1311.0,4136.0,5664060.0,3248.0,0.840,661,5031.0,0
10151,1565.0,1275.0,4118.0,5609146.0,3228.0,0.880,655,4983.0,0
10152,1573.0,1243.0,4029.0,5548215.0,3190.0,0.740,597,4944.0,0
10153,1563.0,1239.0,3992.0,5497865.0,3162.0,0.840,613,4894.0,0
10154,1537.0,1241.0,3957.0,5458824.0,3128.0,0.620,600,4853.0,0
10155,1525.0,1286.0,3920.0,5422225.0,3125.0,0.750,624,4818.0,0
10156,1517.0,1252.0,3881.0,5330990.0,3059.0,1.110,637,4744.0,0
10157,1471.0,1246.0,3817.0,5266205.0,3007.0,0.70,613,4660.0,0
10158,1464.0,1225.0,3807.0,5171133.0,2954.0,0.90,592,4655.0,0
10159,1466.0,1264.0,3740.0,5173757.0,2938.0,0.990,629,4606.0,0
10160,1421.0,1261.0,3684.0,5129598.0,2871.0,0.9399999999999999,639,4521.0,0
10161,1425.0,1259.0,3599.0,5033507.0,2892.0,0.70,569,4475.0,0
10162,1386.0,1253.0,3571.0,4981744.0,2821.0,0.90,596,4399.0,0
10163,1378.0,1261.0,3533.0,4912131.0,2793.0,0.90,580,4359.0,0
