Time,CPU_CAP,CPU_USAGE,MEM_CAP,MEM_USAGE,CPU_AVAI,MEM_AVAI,NET_IN,NET_OUT,Label
12461,1.010,795,4595.0,1414.0,10311.0,15213370.0,1.010,795,0
12462,0.910,787,4572.0,1397.0,10354.0,15338116.0,0.910,787,0
12463,1.250,804,4587.0,1417.0,10340.0,15401761.0,1.250,804,0
12464,1.180,766,4561.0,1436.0,10386.0,15532321.0,1.180,766,0
12465,1.090,791,4654.0,1404.0,10423.0,15593695.0,1.090,791,0
12466,1.040,778,4610.0,1427.0,10454.0,15648262.0,1.040,778,0
12467,1.150,792,4606.0,1413.0,10427.0,15614964.0,1.150,792,0
12468,1.190,807,4627.0,1441.0,10406.0,15487196.0,1.190,807,0
12469,1.270,806,4547.0,1416.0,10408.0,15465666.0,1.270,806,0
12470,1.140,786,4536.0,1437.0,10432.0,15515892.0,1.140,786,0
12471,0.990,790,4505.0,1415.0,10436.0,15561023.0,0.990,790,0
12472,0.840,789,4474.0,1406.0,10434.0,15495469.0,0.840,789,0
12473,1.140,814,4469.0,1384.0,10430.0,15393156.0,1.140,814,0
12474,1.270,799,4483.0,1396.0,10428.0,15398314.0,1.270,799,0
12475,0.970,808,4482.0,1380.0,10389.0,15423074.0,0.970,808,0
12476,1.120,785,4459.0,1425.0,10417.0,15447006.0,1.120,785,0
12477,1.340,784,4490.0,1429.0,10421.0,15315371.0,1.340,784,0
12478,1.330,805,4447.0,1415.0,10383.0,15304294.0,1.330,805,0
12479,1.070,787,4501.0,1435.0,10382.0,15368191.0,1.070,787,0
12480,1.120,798,4474.0,1411.0,10361.0,15459441.0,1.120,798,0
12481,1.060,848,4527.0,1430.0,10392.0,15377955.0,1.060,848,0
12482,1.040,784,4441.0,1407.0,10388.0,15236212.0,1.040,784,0
12483,1.050,776,4476.0,1403.0,10401.0,15179412.0,1.050,776,0
12484,1.210,788,4521.0,1411.0,10388.0,15201181.0,1.210,788,0
12485,1.070,793,4499.0,1391.0,10429.0,15245654.0,1.070,793,0
12486,1.080,790,4524.0,1417.0,10416.0,15384140.0,1.080,790,0
12487,1.140,809,4501.0,1395.0,10402.0,15389531.0,1.140,809,0
12488,1.270,817,4450.0,1415.0,10425.0,15322595.0,1.270,817,0
12489,1.520,784,4447.0,1413.0,10431.0,15302202.0,1.520,784,0
12490,1.140,806,4443.0,1411.0,10420.0,15264725.0,1.140,806,0
12491,0.960,829,4413.0,1419.0,10420.0,15139700.0,0.960,829,0
12492,1.150,810,4420.0,1420.0,10372.0,15005540.0,1.150,810,0
12493,0.9399999999999999,802,4410.0,1438.0,10407.0,15125227.0,0.9399999999999999,802,0
12494,1.380,831,4374.0,1408.0,10356.0,15252617.0,1.380,831,0
12495,1.060,804,4380.0,1423.0,10400.0,15220167.0,1.060,804,0
12496,1.290,815,4391.0,1402.0,10409.0,15135181.0,1.290,815,0
12497,1.30,788,4401.0,1426.0,10376.0,15190326.0,1.30,788,0
12498,1.070,782,4371.0,1433.0,10328.0,15151355.0,1.070,782,0
12499,1.210,801,4419.0,1421.0,10315.0,15161211.0,1.210,801,0
12500,1.060,817,4400.0,1416.0,10323.0,15145818.0,1.060,817,0
12501,1.140,774,4342.0,1427.0,10368.0,15241297.0,1.140,774,0
12502,1.180,807,4362.0,1407.0,10339.0,15189603.0,1.180,807,0
12503,1.20,800,4386.0,1426.0,10339.0,15198955.0,1.20,800,0
12504,1.0,781,4397.0,1443.0,10347.0,15132222.0,1.0,781,0
12505,0.90,776,4393.0,1431.0,10315.0,15041347.0,0.90,776,0
12506,1.260,811,4428.0,1405.0,10333.0,15102606.0,1.260,811,0
12507,1.050,859,4352.0,1391.0,10303.0,15192051.0,1.050,859,0
12508,1.140,829,4371.0,1419.0,10277.0,15114881.0,1.140,829,0
12509,1.060,794,4380.0,1403.0,10308.0,15178424.0,1.060,794,0
12510,1.120,806,4449.0,1407.0,10303.0,15169776.0,1.120,806,0
12511,1.220,842,4388.0,1419.0,10284.0,15164653.0,1.220,842,0
12512,1.120,840,4391.0,1425.0,10218.0,15122009.0,1.120,840,0
12513,1.140,818,4413.0,1408.0,10234.0,15055030.0,1.140,818,0
12514,1.190,805,4393.0,1411.0,10211.0,15140605.0,1.190,805,0
12515,1.260,820,4399.0,1409.0,10264.0,15110143.0,1.260,820,0
12516,1.080,837,4402.0,1417.0,10261.0,15123199.0,1.080,837,0
12517,1.050,835,4444.0,1418.0,10279.0,15139628.0,1.050,835,0
12518,1.170,778,4375.0,1426.0,10302.0,15181943.0,1.170,778,0
12519,1.330,794,4409.0,1416.0,10324.0,15227074.0,1.330,794,0
12520,1.260,821,4456.0,1431.0,10296.0,15266499.0,1.260,821,0
12521,0.950,791,4411.0,1410.0,10317.0,15191604.0,0.950,791,0
12522,1.120,796,4428.0,1410.0,10302.0,15104041.0,1.120,796,0
12523,1.220,798,4441.0,1431.0,10337.0,15155123.0,1.220,798,0
12524,1.060,821,4514.0,1414.0,10344.0,15375424.0,1.060,821,0
12525,1.250,823,4477.0,1431.0,10347.0,15488519.0,1.250,823,0
12526,1.20,800,4486.0,1430.0,10340.0,15407836.0,1.20,800,0
12527,1.170,797,4492.0,1432.0,10340.0,15305025.0,1.170,797,0
12528,0.990,823,4458.0,1417.0,10331.0,15320897.0,0.990,823,0
12529,1.270,774,4489.0,1413.0,10365.0,15358719.0,1.270,774,0
12530,1.150,784,4477.0,1428.0,10421.0,15438721.0,1.150,784,0
12531,1.090,822,4491.0,1422.0,10387.0,15549310.0,1.090,822,0
12532,1.110,769,4507.0,1423.0,10389.0,15571702.0,1.110,769,0
12533,1.210,805,4513.0,1424.0,10397.0,15531777.0,1.210,805,0
12534,1.360,808,4463.0,1437.0,10395.0,15623837.0,1.360,808,1
12535,1.040,806,4474.0,1436.0,10388.0,15502614.0,1.040,806,1
12536,1.250,790,4459.0,1423.0,10364.0,15506260.0,1.250,790,1
12537,1.080,766,4436.0,1441.0,10342.0,15494144.0,1.080,766,1
12538,1.180,796,4457.0,1423.0,10336.0,15402922.0,1.180,796,1
12539,1.230,836,4426.0,1431.0,10382.0,15431933.0,1.230,836,1
12540,1.190,811,4477.0,1443.0,10394.0,15499881.0,1.190,811,2
12541,1.20,800,4495.0,1403.0,10357.0,15485881.0,1.20,800,0
12542,1.160,787,4452.0,1416.0,10318.0,15439669.0,1.160,787,0
12543,1.220,852,4455.0,1413.0,10297.0,15344223.0,1.220,852,0
12544,1.10,792,4425.0,1428.0,10325.0,15238401.0,1.10,792,0
12545,1.080,808,4448.0,1430.0,10342.0,15292662.0,1.080,808,0
12546,1.080,816,4484.0,1432.0,10303.0,15395717.0,1.080,816,0
12547,1.190,830,4431.0,1427.0,10293.0,15490658.0,1.190,830,0
12548,1.050,787,4505.0,1405.0,10332.0,15472820.0,1.050,787,0
12549,1.340,828,4467.0,1436.0,10318.0,15572042.0,1.340,828,0
12550,1.060,839,4504.0,1411.0,10329.0,15529560.0,1.060,839,0
12551,1.120,819,4516.0,1409.0,10286.0,15588056.0,1.120,819,0
12552,1.310,840,4523.0,1399.0,10292.0,15518644.0,1.310,840,0
12553,1.250,846,4539.0,1447.0,10310.0,15480175.0,1.250,846,0
12554,1.350,825,4522.0,1432.0,10287.0,15545162.0,1.350,825,0
12555,1.240,810,4510.0,1439.0,10267.0,15546615.0,1.240,810,0
12556,1.190,791,4518.0,1423.0,10270.0,15556161.0,1.190,791,0
12557,1.120,843,4547.0,1450.0,10281.0,15567234.0,1.120,843,0
12558,1.120,813,4548.0,1444.0,10275.0,15605600.0,1.120,813,0
12559,1.230,795,4540.0,1452.0,10306.0,15649606.0,1.230,795,0
12560,1.160,811,4550.0,1428.0,10318.0,15606737.0,1.160,811,0
12561,1.280,805,4531.0,1424.0,10369.0,15709087.0,1.280,805,0
12562,1.340,846,4549.0,1456.0,10327.0,15815197.0,1.340,846,0
12563,1.440,825,4557.0,1420.0,10370.0,15736291.0,1.440,825,0
12564,1.180,820,4557.0,1408.0,10293.0,15795914.0,1.180,820,0
12565,1.350,812,4511.0,1440.0,10293.0,15603198.0,1.350,812,0
12566,1.370,829,4525.0,1458.0,10309.0,15559428.0,1.370,829,0
12567,1.190,831,4569.0,1392.0,10286.0,15531198.0,1.190,831,0
12568,1.170,837,4514.0,1426.0,10294.0,15532997.0,1.170,837,0
12569,1.260,840,4510.0,1446.0,10288.0,15594023.0,1.260,840,0
12570,1.150,824,4512.0,1450.0,10282.0,15513812.0,1.150,824,0
12571,1.290,835,4500.0,1410.0,10285.0,15560858.0,1.290,835,0
12572,1.190,799,4498.0,1396.0,10266.0,15511091.0,1.190,799,0
12573,1.0,819,4457.0,1404.0,10207.0,15407630.0,1.0,819,0
12574,1.410,832,4493.0,1446.0,10181.0,15312665.0,1.410,832,0
12575,1.380,858,4516.0,1443.0,10172.0,15302921.0,1.380,858,0
12576,1.570,843,4504.0,1429.0,10153.0,15388461.0,1.570,843,0
12577,1.340,866,4551.0,1443.0,10137.0,15435743.0,1.340,866,1
12578,1.150,840,4528.0,1444.0,10136.0,15555664.0,1.150,840,1
12579,1.070,813,4539.0,1427.0,10126.0,15597350.0,1.070,813,1
12580,1.130,801,4491.0,1431.0,10115.0,15508904.0,1.130,801,1
12581,1.380,817,4512.0,1435.0,10140.0,15522932.0,1.380,817,1
12582,1.160,829,4509.0,1440.0,10120.0,15502868.0,1.160,829,1
12583,1.210,818,4528.0,1438.0,10083.0,15449942.0,1.210,818,1
12584,1.250,800,4560.0,1457.0,10099.0,15580875.0,1.250,800,2
12585,1.240,804,4620.0,1449.0,10083.0,15608648.0,1.240,804,0
12586,1.370,830,4599.0,1456.0,10106.0,15617016.0,1.370,830,0
12587,1.080,829,4645.0,1437.0,10079.0,15633283.0,1.080,829,0
12588,0.960,829,4594.0,1423.0,10109.0,15652038.0,0.960,829,0
12589,1.110,847,4597.0,1434.0,10124.0,15743825.0,1.110,847,0
12590,1.070,823,4590.0,1446.0,10100.0,15787103.0,1.070,823,0
12591,1.090,827,4608.0,1450.0,10144.0,15792275.0,1.090,827,0
12592,1.140,831,4614.0,1445.0,10122.0,15828867.0,1.140,831,0
12593,1.180,818,4664.0,1444.0,10114.0,15867529.0,1.180,818,0
12594,1.330,841,4682.0,1444.0,10106.0,15892480.0,1.330,841,0
12595,1.160,854,4664.0,1463.0,10133.0,15874872.0,1.160,854,0
12596,1.470,849,4647.0,1445.0,10118.0,15847978.0,1.470,849,1
12597,1.420,825,4657.0,1463.0,10095.0,15878872.0,1.420,825,1
12598,1.330,848,4677.0,1431.0,10125.0,15791637.0,1.330,848,1
12599,1.370,817,4702.0,1455.0,10120.0,15927112.0,1.370,817,1
12600,1.230,809,4658.0,1458.0,10148.0,15870940.0,1.230,809,1
12601,1.290,814,4683.0,1433.0,10120.0,15765599.0,1.290,814,1
12602,1.470,837,4647.0,1442.0,10076.0,15717181.0,1.470,837,2
12603,1.240,807,4653.0,1453.0,10077.0,15669659.0,1.240,807,0
12604,1.360,815,4668.0,1463.0,10061.0,15526702.0,1.360,815,0
12605,1.130,827,4657.0,1452.0,10059.0,15604334.0,1.130,827,0
12606,1.30,884,4628.0,1445.0,10037.0,15660264.0,1.30,884,0
12607,1.280,787,4700.0,1469.0,10004.0,15647765.0,1.280,787,0
12608,1.40,847,4679.0,1441.0,9974.0,15590921.0,1.40,847,0
12609,1.710,845,4680.0,1456.0,9999.0,15639703.0,1.710,845,0
12610,1.230,845,4693.0,1481.0,9967.0,15638170.0,1.230,845,0
12611,1.120,841,4671.0,1473.0,9981.0,15591945.0,1.120,841,0
12612,1.210,836,4687.0,1457.0,9968.0,15608247.0,1.210,836,0
12613,1.130,816,4726.0,1452.0,9962.0,15647881.0,1.130,816,0
12614,1.330,821,4685.0,1441.0,9975.0,15722919.0,1.330,821,0
12615,1.30,825,4697.0,1475.0,9957.0,15778706.0,1.30,825,0
12616,1.480,825,4697.0,1481.0,9976.0,15815798.0,1.480,825,0
12617,1.450,834,4728.0,1446.0,10001.0,15903721.0,1.450,834,0
12618,1.540,823,4718.0,1455.0,10007.0,15891350.0,1.540,823,0
12619,1.130,843,4674.0,1458.0,9953.0,15953541.0,1.130,843,0
12620,1.280,834,4642.0,1456.0,9943.0,15888016.0,1.280,834,0
12621,1.360,838,4690.0,1467.0,9950.0,15724128.0,1.360,838,0
12622,1.120,811,4654.0,1467.0,9939.0,15695960.0,1.120,811,0
12623,1.390,819,4705.0,1447.0,9910.0,15690286.0,1.390,819,0
12624,1.450,817,4606.0,1469.0,9838.0,15513633.0,1.450,817,0
12625,1.140,814,4551.0,1451.0,9872.0,15457252.0,1.140,814,0
12626,1.10,847,4488.0,1459.0,9843.0,15388912.0,1.10,847,0
12627,1.120,852,4494.0,1474.0,9809.0,15365659.0,1.120,852,0
12628,1.230,855,4466.0,1447.0,9797.0,15311914.0,1.230,855,0
12629,1.420,821,4471.0,1452.0,9780.0,15314774.0,1.420,821,0
12630,1.510,854,4484.0,1436.0,9819.0,15304810.0,1.510,854,0
12631,1.340,825,4527.0,1435.0,9795.0,15411137.0,1.340,825,0
12632,1.350,838,4491.0,1467.0,9827.0,15502002.0,1.350,838,0
12633,1.220,860,4524.0,1451.0,9794.0,15476521.0,1.220,860,0
12634,1.280,839,4497.0,1459.0,9800.0,15480254.0,1.280,839,0
12635,1.310,841,4459.0,1473.0,9777.0,15376465.0,1.310,841,0
12636,1.320,815,4523.0,1450.0,9777.0,15389444.0,1.320,815,0
12637,1.230,832,4540.0,1431.0,9810.0,15530482.0,1.230,832,0
12638,1.270,862,4603.0,1476.0,9884.0,15597928.0,1.270,862,0
12639,1.30,837,4637.0,1448.0,9879.0,15779223.0,1.30,837,0
12640,1.450,806,4658.0,1460.0,9912.0,15779724.0,1.450,806,0
12641,1.560,839,4647.0,1452.0,9926.0,15746365.0,1.560,839,0
12642,1.710,838,4614.0,1454.0,9900.0,15697874.0,1.710,838,0
12643,1.550,850,4660.0,1443.0,9907.0,15830033.0,1.550,850,0
12644,1.340,840,4714.0,1466.0,9952.0,15919875.0,1.340,840,0
12645,1.320,859,4661.0,1473.0,9922.0,15977852.0,1.320,859,0
12646,1.590,856,4631.0,1451.0,9999.0,15972355.0,1.590,856,0
12647,1.30,856,4642.0,1448.0,9980.0,15941722.0,1.30,856,0
12648,1.320,835,4708.0,1470.0,10001.0,15912958.0,1.320,835,0
12649,1.370,824,4713.0,1441.0,10087.0,15839839.0,1.370,824,0
12650,1.310,866,4736.0,1433.0,10051.0,15980723.0,1.310,866,0
12651,1.330,866,4738.0,1454.0,10064.0,16084577.0,1.330,866,0
12652,1.540,855,4752.0,1444.0,10113.0,16149233.0,1.540,855,0
12653,1.530,828,4785.0,1480.0,10134.0,16141209.0,1.530,828,0
12654,1.30,856,4739.0,1452.0,10135.0,16276164.0,1.30,856,0
12655,1.520,838,4803.0,1455.0,10167.0,16283598.0,1.520,838,0
12656,1.620,854,4852.0,1441.0,10187.0,16375188.0,1.620,854,0
12657,1.310,858,4812.0,1435.0,10208.0,16098347.0,1.310,858,0
12658,1.50,814,4821.0,1444.0,10256.0,16332556.0,1.50,814,0
12659,1.290,869,4868.0,1430.0,10285.0,16465245.0,1.290,869,0
12660,1.310,842,4881.0,1447.0,10304.0,16512856.0,1.310,842,0
12661,1.360,860,4877.0,1415.0,10327.0,16463946.0,1.360,860,0
12662,1.340,866,4881.0,1431.0,10349.0,16410950.0,1.340,866,0
12663,1.230,815,4925.0,1452.0,10320.0,16458541.0,1.230,815,0
12664,1.270,819,4938.0,1481.0,10318.0,16367803.0,1.270,819,0
12665,1.550,862,4896.0,1467.0,10311.0,16393946.0,1.550,862,0
12666,1.410,869,4916.0,1459.0,10371.0,16424065.0,1.410,869,0
12667,1.450,855,4972.0,1455.0,10428.0,16585123.0,1.450,855,0
12668,1.170,840,4999.0,1431.0,10478.0,16707298.0,1.170,840,0
12669,1.310,858,4973.0,1459.0,10480.0,16786634.0,1.310,858,0
12670,1.270,814,5049.0,1436.0,10473.0,16660789.0,1.270,814,0
12671,1.570,805,5062.0,1456.0,10525.0,16730455.0,1.570,805,0
12672,1.450,832,5015.0,1441.0,10568.0,16848532.0,1.450,832,0
12673,1.340,869,5010.0,1450.0,10550.0,16852359.0,1.340,869,0
12674,1.360,854,4981.0,1455.0,10569.0,16827052.0,1.360,854,0
12675,1.450,852,5094.0,1428.0,10544.0,16810082.0,1.450,852,0
12676,1.280,849,5052.0,1457.0,10628.0,16826939.0,1.280,849,0
12677,1.430,842,5057.0,1453.0,10610.0,16899789.0,1.430,842,0
12678,1.570,858,5076.0,1420.0,10630.0,16919166.0,1.570,858,0
12679,1.320,884,5063.0,1463.0,10664.0,16978262.0,1.320,884,0
12680,1.210,880,5127.0,1465.0,10696.0,17027155.0,1.210,880,0
12681,1.560,836,5091.0,1446.0,10705.0,17070277.0,1.560,836,0
12682,1.450,853,5063.0,1429.0,10738.0,17076537.0,1.450,853,0
12683,1.460,873,5080.0,1432.0,10764.0,16966575.0,1.460,873,0
12684,1.820,900,5132.0,1457.0,10818.0,17069655.0,1.820,900,0
12685,1.320,847,5114.0,1440.0,10765.0,17064198.0,1.320,847,0
12686,1.480,863,5111.0,1451.0,10804.0,16968928.0,1.480,863,0
12687,1.510,854,5110.0,1440.0,10831.0,17024063.0,1.510,854,0
12688,1.180,858,5143.0,1426.0,10848.0,16974127.0,1.180,858,0
12689,1.430,857,5140.0,1426.0,10884.0,17118943.0,1.430,857,0
12690,1.150,813,5137.0,1445.0,10923.0,17089603.0,1.150,813,0
12691,1.310,820,5140.0,1443.0,10966.0,17030392.0,1.310,820,0
12692,1.530,871,5149.0,1457.0,10980.0,17068659.0,1.530,871,0
12693,1.790,826,5133.0,1453.0,10974.0,17058370.0,1.790,826,0
12694,1.960,835,5079.0,1452.0,11384.0,17508338.0,1.960,835,0
12695,1.310,844,5172.0,1454.0,11450.0,18026377.0,1.310,844,0
12696,1.520,865,5098.0,1453.0,11438.0,18114551.0,1.520,865,0
12697,1.380,863,5116.0,1444.0,11474.0,18102591.0,1.380,863,0
12698,1.360,819,5045.0,1450.0,11468.0,18152590.0,1.360,819,0
12699,1.430,815,5085.0,1429.0,11521.0,18107210.0,1.430,815,0
12700,1.410,841,5059.0,1450.0,11510.0,18207057.0,1.410,841,0
12701,1.580,845,5129.0,1441.0,11519.0,18206744.0,1.580,845,0
12702,1.560,830,5092.0,1434.0,11513.0,18174418.0,1.560,830,0
12703,1.360,879,5150.0,1465.0,11487.0,18037887.0,1.360,879,0
12704,1.320,843,5067.0,1480.0,11510.0,18047354.0,1.320,843,0
12705,1.210,867,5120.0,1455.0,11533.0,18122253.0,1.210,867,0
12706,1.260,873,5104.0,1446.0,11543.0,18334934.0,1.260,873,0
12707,1.490,831,5087.0,1465.0,11522.0,18321430.0,1.490,831,0
12708,1.610,840,5087.0,1431.0,11544.0,18188442.0,1.610,840,0
12709,1.50,827,5114.0,1441.0,11568.0,18250130.0,1.50,827,0
12710,1.450,887,5128.0,1430.0,11546.0,18299543.0,1.450,887,0
12711,1.680,862,5122.0,1421.0,11371.0,18209824.0,1.680,862,0
12712,1.260,864,5143.0,1448.0,11167.0,17607924.0,1.260,864,0
12713,1.620,858,5142.0,1410.0,11156.0,17328805.0,1.620,858,0
12714,1.50,845,5168.0,1454.0,11121.0,17336353.0,1.50,845,0
12715,1.490,897,5183.0,1430.0,11147.0,17359133.0,1.490,897,0
12716,1.530,873,5147.0,1456.0,11132.0,17377188.0,1.530,873,0
12717,1.60,862,5171.0,1429.0,11149.0,17377020.0,1.60,862,0
12718,1.380,853,5208.0,1429.0,11254.0,17359605.0,1.380,853,0
12719,1.170,828,5205.0,1444.0,11301.0,17580516.0,1.170,828,0
12720,1.390,851,5271.0,1426.0,11284.0,17577570.0,1.390,851,0
12721,1.250,836,5237.0,1423.0,11339.0,17670052.0,1.250,836,0
12722,1.270,893,5241.0,1431.0,11375.0,17700307.0,1.270,893,0
12723,1.440,854,5248.0,1445.0,11385.0,17561626.0,1.440,854,0
12724,1.310,823,5278.0,1434.0,11482.0,17672823.0,1.310,823,0
12725,1.280,844,5291.0,1428.0,11456.0,17673134.0,1.280,844,0
12726,1.560,864,5292.0,1400.0,11557.0,17718572.0,1.560,864,0
12727,1.350,829,5256.0,1418.0,11555.0,17782791.0,1.350,829,0
12728,1.530,863,5237.0,1448.0,11572.0,17685896.0,1.530,863,0
12729,1.40,870,5286.0,1438.0,11644.0,17827912.0,1.40,870,0
12730,1.410,850,5250.0,1415.0,11630.0,17863001.0,1.410,850,0
12731,1.490,850,5310.0,1447.0,11655.0,17817043.0,1.490,850,0
12732,1.320,873,5306.0,1423.0,11691.0,17936002.0,1.320,873,0
12733,1.450,844,5351.0,1439.0,11755.0,18010001.0,1.450,844,0
12734,1.470,844,5372.0,1431.0,11697.0,17997078.0,1.470,844,0
12735,1.240,839,5362.0,1407.0,11697.0,17982181.0,1.240,839,0
12736,1.480,829,5333.0,1397.0,11681.0,17949433.0,1.480,829,0
12737,1.210,839,5381.0,1424.0,11752.0,17899551.0,1.210,839,0
12738,1.140,852,5358.0,1436.0,11848.0,18044344.0,1.140,852,0
12739,1.250,875,5317.0,1438.0,11898.0,18105840.0,1.250,875,0
12740,1.30,823,5403.0,1433.0,11986.0,18175922.0,1.30,823,0
12741,1.320,842,5392.0,1445.0,12066.0,18258737.0,1.320,842,0
12742,1.490,816,5452.0,1427.0,12145.0,18360948.0,1.490,816,0
12743,1.640,861,5420.0,1442.0,12168.0,18534094.0,1.640,861,0
12744,1.410,853,5505.0,1422.0,12237.0,18589752.0,1.410,853,0
12745,1.080,843,5517.0,1457.0,12315.0,18563489.0,1.080,843,0
12746,1.310,866,5491.0,1434.0,12321.0,18672876.0,1.310,866,0
12747,1.440,871,5520.0,1427.0,12321.0,18778509.0,1.440,871,0
12748,1.430,876,5460.0,1432.0,12382.0,18691753.0,1.430,876,0
12749,1.390,827,5509.0,1446.0,12369.0,18705648.0,1.390,827,0
12750,1.410,882,5542.0,1424.0,12408.0,18734970.0,1.410,882,0
12751,1.440,879,5541.0,1440.0,12449.0,18714267.0,1.440,879,0
12752,1.540,849,5533.0,1417.0,12560.0,18712445.0,1.540,849,0
12753,1.50,847,5559.0,1453.0,12615.0,18851968.0,1.50,847,0
12754,1.230,838,5535.0,1452.0,12642.0,18917928.0,1.230,838,0
12755,1.230,846,5522.0,1430.0,12758.0,18909860.0,1.230,846,0
12756,1.30,837,5527.0,1431.0,12795.0,18934349.0,1.30,837,0
12757,1.350,809,5541.0,1405.0,12823.0,18969352.0,1.350,809,0
12758,1.510,819,5569.0,1426.0,12865.0,19039623.0,1.510,819,0
12759,1.380,841,5617.0,1456.0,12918.0,19067695.0,1.380,841,0
12760,1.180,804,5631.0,1442.0,12918.0,19123476.0,1.180,804,0
12761,1.150,837,5597.0,1412.0,12926.0,19093295.0,1.150,837,0
12762,1.380,819,5563.0,1425.0,12898.0,19036259.0,1.380,819,0
12763,1.520,849,5599.0,1421.0,12951.0,18854578.0,1.520,849,0
12764,1.350,835,5628.0,1423.0,13023.0,18866068.0,1.350,835,0
12765,1.180,853,5720.0,1445.0,13057.0,19039757.0,1.180,853,0
12766,1.250,813,5636.0,1438.0,13092.0,19086035.0,1.250,813,0
12767,1.360,857,5622.0,1428.0,13100.0,19142368.0,1.360,857,0
12768,1.30,828,5670.0,1421.0,13159.0,19124679.0,1.30,828,0
12769,1.370,816,5620.0,1422.0,13192.0,19228150.0,1.370,816,0
12770,1.250,869,5652.0,1427.0,13184.0,19235277.0,1.250,869,0
12771,1.440,853,5655.0,1424.0,13209.0,19249436.0,1.440,853,0
12772,1.340,844,5691.0,1405.0,13217.0,19268773.0,1.340,844,0
12773,1.230,834,5675.0,1405.0,13247.0,19356338.0,1.230,834,0
12774,1.350,846,5624.0,1422.0,13233.0,19333879.0,1.350,846,0
12775,1.240,827,5669.0,1422.0,13335.0,19172822.0,1.240,827,0
12776,1.350,849,5666.0,1414.0,13346.0,19370392.0,1.350,849,0
12777,1.490,856,5658.0,1420.0,13397.0,19419005.0,1.490,856,0
12778,1.280,861,5672.0,1409.0,13510.0,19458984.0,1.280,861,0
12779,1.510,853,5706.0,1399.0,13512.0,19589184.0,1.510,853,0
12780,1.430,843,5756.0,1394.0,13588.0,19726490.0,1.430,843,0
12781,1.150,892,5802.0,1381.0,13690.0,19889015.0,1.150,892,0
12782,1.340,852,5766.0,1395.0,13902.0,20045772.0,1.340,852,0
12783,1.110,836,5796.0,1410.0,13917.0,19936494.0,1.110,836,0
12784,1.220,850,5807.0,1408.0,13948.0,20014893.0,1.220,850,0
12785,1.320,857,5814.0,1419.0,14053.0,20015915.0,1.320,857,0
12786,1.260,836,5840.0,1422.0,14073.0,20043612.0,1.260,836,0
12787,1.370,848,5831.0,1414.0,14110.0,20076128.0,1.370,848,0
12788,1.270,833,5790.0,1401.0,14129.0,20084642.0,1.270,833,0
12789,1.220,824,5823.0,1419.0,14201.0,20005064.0,1.220,824,0
12790,1.20,814,5781.0,1425.0,14221.0,20101331.0,1.20,814,0
12791,1.190,827,5784.0,1433.0,14275.0,20062725.0,1.190,827,0
12792,1.230,857,5826.0,1419.0,14207.0,20025624.0,1.230,857,0
12793,1.240,896,5902.0,1412.0,14345.0,19806290.0,1.240,896,0
12794,1.150,835,5894.0,1383.0,14429.0,20040018.0,1.150,835,0
12795,1.30,852,5887.0,1423.0,14369.0,20183629.0,1.30,852,0
12796,1.20,821,5799.0,1414.0,14336.0,20179092.0,1.20,821,0
12797,1.210,825,5769.0,1409.0,14341.0,19938047.0,1.210,825,0
12798,1.190,826,5816.0,1394.0,14468.0,19921140.0,1.190,826,0
12799,1.420,868,5849.0,1426.0,14488.0,20162372.0,1.420,868,0
12800,1.20,884,5761.0,1412.0,14486.0,20165887.0,1.20,884,0
12801,1.390,890,5878.0,1415.0,14474.0,20111948.0,1.390,890,0
12802,1.150,872,5770.0,1408.0,14437.0,20128748.0,1.150,872,0
12803,1.190,848,5859.0,1423.0,14566.0,19962693.0,1.190,848,0
12804,1.170,861,5810.0,1428.0,14619.0,20371390.0,1.170,861,0
12805,1.380,836,5775.0,1395.0,14613.0,20357677.0,1.380,836,0
12806,1.280,885,5847.0,1396.0,14662.0,20282490.0,1.280,885,0
12807,1.310,835,5845.0,1403.0,14727.0,20284993.0,1.310,835,0
12808,1.330,840,5951.0,1433.0,15024.0,20348445.0,1.330,840,0
12809,1.270,850,6032.0,1410.0,15108.0,20835848.0,1.270,850,0
12810,1.50,856,6009.0,1405.0,15202.0,21063143.0,1.50,856,0
12811,1.130,855,6031.0,1395.0,15232.0,21135238.0,1.130,855,0
12812,1.110,844,5991.0,1377.0,15311.0,21120479.0,1.110,844,0
12813,1.140,829,5976.0,1417.0,15386.0,21088320.0,1.140,829,0
12814,1.210,827,5994.0,1400.0,15505.0,21192505.0,1.210,827,0
12815,1.240,867,5983.0,1399.0,15458.0,21082481.0,1.240,867,0
12816,1.160,828,5875.0,1386.0,15347.0,20835326.0,1.160,828,0
12817,1.080,818,5842.0,1413.0,15350.0,20751591.0,1.080,818,0
12818,1.260,872,5836.0,1404.0,15366.0,20700936.0,1.260,872,0
12819,1.110,862,5894.0,1413.0,15337.0,20733475.0,1.110,862,0
12820,1.320,835,5875.0,1408.0,15329.0,20605002.0,1.320,835,0
12821,1.280,851,5903.0,1410.0,15369.0,20698249.0,1.280,851,0
12822,1.170,838,5872.0,1407.0,15399.0,20773419.0,1.170,838,0
12823,1.050,838,5891.0,1369.0,15390.0,20780983.0,1.050,838,0
12824,0.970,826,5903.0,1409.0,15442.0,20826228.0,0.970,826,0
12825,1.110,822,5906.0,1373.0,15423.0,20813163.0,1.110,822,0
12826,1.060,843,5897.0,1388.0,15470.0,20747950.0,1.060,843,0
