Time,CPU_CAP,CPU_USAGE,MEM_CAP,MEM_USAGE,CPU_AVAI,MEM_AVAI,NET_IN,NET_OUT,Label,Score
8589,1.16,833,5522.0,1255.0,14546.0,17550532.0,1.16,833,0,0.0
8590,0.89,827,5491.0,1262.0,14502.0,17440811.0,0.89,827,0,0.0
8591,1.07,814,5373.0,1251.0,14460.0,17404629.0,1.07,814,0,0.0
8592,1.26,857,5313.0,1272.0,14341.0,17206716.0,1.26,857,0,0.0
8593,1.14,816,5321.0,1256.0,14210.0,17032990.0,1.14,816,0,0.0
8594,0.83,833,5365.0,1257.0,14133.0,17061561.0,0.83,833,0,0.0
8595,0.95,833,5346.0,1220.0,14040.0,16939046.0,0.95,833,0,0.0
8596,0.95,781,5347.0,1243.0,14020.0,16926101.0,0.95,781,0,0.0
8597,0.91,845,5286.0,1269.0,13965.0,16913734.0,0.91,845,0,0.0
8598,1.04,835,5299.0,1254.0,13925.0,16969680.0,1.04,835,0,0.0
8599,1.04,820,5223.0,1236.0,13836.0,16848121.0,1.04,820,0,0.0
8600,0.95,834,5145.0,1241.0,13719.0,16663117.0,0.95,834,0,0.0
8601,0.78,788,5111.0,1231.0,13579.0,16459203.0,0.78,788,0,0.0
8602,0.96,816,5050.0,1232.0,13460.0,16262011.0,0.96,816,0,0.0
8603,0.99,845,5019.0,1283.0,13400.0,16124823.0,0.99,845,0,0.0
8604,1.0,808,5038.0,1265.0,13216.0,16059324.0,1.0,808,0,0.0
8605,0.81,798,4921.0,1247.0,13193.0,15988773.0,0.81,798,0,0.0
8606,0.9,853,4902.0,1224.0,13125.0,15803818.0,0.9,853,0,0.0
8607,0.91,800,4863.0,1255.0,12993.0,15834079.0,0.91,800,0,0.0
8608,1.11,779,4819.0,1252.0,12926.0,15711937.0,1.11,779,0,0.0
8609,0.86,819,4833.0,1248.0,12761.0,15578832.0,0.86,819,0,0.0
8610,0.82,832,4814.0,1230.0,12749.0,15466830.0,0.82,832,0,0.0
8611,0.93,807,4723.0,1230.0,12588.0,15448765.0,0.93,807,0,0.0
8612,1.05,809,4656.0,1223.0,12479.0,15305416.0,1.05,809,0,0.0
8613,0.98,835,4602.0,1224.0,12335.0,15025803.0,0.98,835,0,0.0
8614,0.9,772,4607.0,1228.0,12174.0,14954932.0,0.9,772,0,0.0
8615,1.1,814,4529.0,1222.0,12063.0,14839538.0,1.1,814,0,0.0
8616,1.01,852,4457.0,1245.0,11914.0,14701188.0,1.01,852,0,0.0
8617,0.84,820,4376.0,1231.0,11805.0,14480675.0,0.84,820,0,0.0
8618,1.0,809,4391.0,1232.0,11759.0,14345409.0,1.0,809,0,0.0
8619,1.02,785,4373.0,1233.0,11646.0,14253770.0,1.02,785,0,0.0
8620,0.91,819,4339.0,1228.0,11559.0,14217802.0,0.91,819,0,0.0
8621,1.17,810,4304.0,1240.0,11579.0,14135516.0,1.17,810,0,0.0
8622,0.85,796,4255.0,1220.0,11445.0,14075552.0,0.85,796,0,0.0
8623,0.9,802,4273.0,1230.0,11323.0,13904927.0,0.9,802,0,0.0
8624,1.22,827,4206.0,1208.0,11090.0,13722725.0,1.22,827,0,0.0
8625,0.84,804,4160.0,1215.0,10967.0,13527419.0,0.84,804,0,0.0
8626,0.73,776,4109.0,1208.0,10905.0,13372107.0,0.73,776,0,0.0
8627,1.18,790,4119.0,1210.0,10861.0,13315328.0,1.18,790,0,0.0
8628,0.95,794,4074.0,1220.0,10699.0,13201415.0,0.95,794,0,0.0
8629,0.78,780,4012.0,1200.0,10547.0,13035264.0,0.78,780,0,0.0
8630,0.87,759,3986.0,1203.0,10431.0,12922719.0,0.87,759,0,0.0
8631,0.87,773,3939.0,1195.0,10300.0,12806378.0,0.87,773,0,0.0
8632,0.93,765,3896.0,1194.0,10192.0,12690064.0,0.93,765,0,0.0
8633,1.18,748,3842.0,1198.0,10120.0,12599020.0,1.18,748,0,0.0
8634,0.81,778,3834.0,1187.0,10032.0,12500165.0,0.81,778,0,0.0
8635,0.91,792,3802.0,1180.0,9902.0,12377747.0,0.91,792,0,0.0
8636,0.87,790,3760.0,1215.0,9798.0,12243019.0,0.87,790,0,0.0
8637,0.93,794,3722.0,1206.0,9685.0,12127020.0,0.93,794,0,0.0
8638,0.78,781,3739.0,1209.0,9659.0,11993345.0,0.78,781,0,0.0
8639,0.99,769,3695.0,1221.0,9560.0,12426415.0,0.99,769,0,0.0
8640,1.0,773,3633.0,1210.0,9421.0,11856643.0,1.0,773,0,0.0
8641,0.9,799,3608.0,1197.0,9396.0,11710206.0,0.9,799,0,0.0
8642,0.92,823,3585.0,1207.0,9258.0,11545105.0,0.92,823,0,0.0
8643,0.86,777,3529.0,1217.0,9098.0,11372684.0,0.86,777,0,0.0
8644,0.99,760,3523.0,1213.0,9016.0,11305892.0,0.99,760,0,0.0
8645,0.82,788,3409.0,1207.0,8917.0,11236031.0,0.82,788,0,0.0
8646,0.94,742,3327.0,1217.0,8823.0,11111340.0,0.94,742,0,0.0
8647,0.84,780,3356.0,1198.0,8672.0,10978980.0,0.84,780,0,0.0
8648,1.04,777,3364.0,1185.0,8682.0,10956121.0,1.04,777,0,0.0
8649,1.01,760,3301.0,1179.0,8551.0,10860626.0,1.01,760,0,0.0
8650,0.61,748,3304.0,1225.0,8454.0,10657003.0,0.61,748,0,0.0
8651,0.74,770,3253.0,1190.0,8395.0,10539811.0,0.74,770,0,0.0
8652,0.95,797,3206.0,1188.0,8238.0,10627742.0,0.95,797,0,0.0
8653,1.08,757,3158.0,1192.0,8167.0,10358309.0,1.08,757,0,0.0
8654,1.0,763,3125.0,1209.0,8093.0,10210303.0,1.0,763,0,0.0
8655,0.91,738,3092.0,1179.0,8008.0,10122993.0,0.91,738,0,0.0
8656,0.86,742,3092.0,1180.0,7905.0,10059959.0,0.86,742,0,0.0
8657,1.03,765,3033.0,1195.0,7834.0,9991461.0,1.03,765,0,0.0
8658,0.91,736,3050.0,1169.0,7719.0,9923147.0,0.91,736,0,0.0
8659,0.79,745,3022.0,1175.0,7655.0,9784294.0,0.79,745,0,0.0
8660,0.92,734,2996.0,1203.0,7573.0,9650867.0,0.92,734,0,0.0
8661,0.81,753,2959.0,1182.0,7472.0,9532450.0,0.81,753,0,0.0
8662,1.16,757,2894.0,1203.0,7351.0,9427217.0,1.16,757,0,0.0
8663,1.06,750,2888.0,1183.0,7295.0,9350283.0,1.06,750,0,0.0
8664,0.89,739,2874.0,1172.0,7206.0,9266082.0,0.89,739,0,0.0
8665,0.92,726,2816.0,1206.0,7124.0,9202559.0,0.92,726,0,0.0
8666,0.84,731,2763.0,1220.0,7064.0,9129205.0,0.84,731,0,0.0
8667,0.81,754,2694.0,1200.0,6996.0,8987803.0,0.81,754,0,0.0
8668,0.76,744,2676.0,1187.0,6909.0,8898316.0,0.76,744,0,0.0
8669,0.92,761,2655.0,1228.0,6832.0,8796219.0,0.92,761,0,0.0
8670,0.91,725,2664.0,1210.0,6764.0,8703937.0,0.91,725,0,0.0
8671,0.87,711,2623.0,1229.0,6691.0,8650265.0,0.87,711,0,0.0
8672,0.96,765,2572.0,1187.0,6602.0,8903183.0,0.96,765,0,0.0
8673,0.94,726,2546.0,1210.0,6543.0,8755619.0,0.94,726,0,0.0
8674,0.73,690,2550.0,1215.0,6433.0,8664686.0,0.73,690,0,0.0
8675,0.96,750,2515.0,1197.0,6417.0,8558630.0,0.96,750,0,0.0
8676,0.92,743,2498.0,1152.0,6352.0,8443564.0,0.92,743,0,0.0
8677,0.79,688,2486.0,1205.0,6282.0,8434026.0,0.79,688,0,0.0
8678,0.84,690,2445.0,1180.0,6204.0,8375284.0,0.84,690,0,0.0
8679,0.68,677,2421.0,1214.0,6111.0,8234288.0,0.68,677,0,0.0
8680,1.01,689,2411.0,1180.0,6078.0,8124892.0,1.01,689,0,0.0
8681,1.18,724,2371.0,1185.0,5985.0,8014077.0,1.18,724,0,0.0
8682,0.85,740,2365.0,1186.0,5897.0,7931755.0,0.85,740,0,0.0
8683,0.86,731,2338.0,1197.0,5795.0,7844831.0,0.86,731,0,0.0
8684,0.99,731,2280.0,1160.0,5739.0,7794457.0,0.99,731,0,0.0
8685,0.95,741,2301.0,1199.0,5697.0,7655280.0,0.95,741,0,0.0
8686,1.01,736,2241.0,1206.0,5601.0,7622875.0,1.01,736,0,0.0
8687,0.87,698,2190.0,1189.0,5483.0,7503232.0,0.87,698,0,0.0
8688,0.94,707,2210.0,1183.0,5448.0,7392710.0,0.94,707,0,0.0
8689,1.26,674,2148.0,1158.0,5396.0,7268857.0,1.26,674,0,0.0
8690,0.93,673,2152.0,1189.0,5373.0,7194899.0,0.93,673,0,0.0
8691,0.83,725,2100.0,1202.0,5298.0,7208147.0,0.83,725,0,0.0
8692,0.89,715,2071.0,1166.0,5258.0,7097991.0,0.89,715,0,0.0
8693,1.06,723,2042.0,1155.0,5199.0,7036345.0,1.06,723,0,0.0
8694,1.07,721,2010.0,1141.0,5118.0,6952369.0,1.07,721,0,0.0
8695,1.15,732,2018.0,1193.0,5051.0,6849951.0,1.15,732,0,0.0
8696,0.77,722,2030.0,1164.0,4972.0,7670378.0,0.77,722,0,0.0
8697,0.67,694,1998.0,1159.0,4894.0,6759935.0,0.67,694,0,0.0
8698,1.1,719,1951.0,1196.0,4838.0,6638808.0,1.1,719,0,0.0
8699,0.78,670,1936.0,1158.0,4742.0,6558611.0,0.78,670,0,0.0
8700,0.75,703,1914.0,1165.0,4677.0,6487794.0,0.75,703,0,0.0
8701,0.65,646,1898.0,1191.0,4644.0,6416810.0,0.65,646,0,0.0
8702,0.8,727,1835.0,1133.0,4598.0,6337003.0,0.8,727,0,0.0
8703,1.01,700,1828.0,1181.0,4537.0,6241745.0,1.01,700,0,0.0
8704,1.52,699,1802.0,1152.0,4472.0,6129994.0,1.52,699,0,0.0
8705,0.88,742,1790.0,1154.0,4482.0,6041877.0,0.88,742,0,0.0
8706,0.99,678,1752.0,1147.0,4427.0,5968481.0,0.99,678,0,0.0
8707,1.05,701,1748.0,1139.0,4332.0,5892879.0,1.05,701,0,0.0
8708,1.0,669,1706.0,1152.0,4297.0,5812982.0,1.0,669,0,0.0
8709,0.9,695,1711.0,1179.0,4245.0,5778583.0,0.9,695,0,0.0
8710,0.78,689,1692.0,1153.0,4227.0,5712035.0,0.78,689,0,0.0
8711,0.78,709,1659.0,1133.0,4159.0,5705532.0,0.78,709,0,0.0
8712,0.71,680,1659.0,1120.0,4117.0,5637036.0,0.71,680,0,0.0
8713,0.85,672,1634.0,1151.0,4052.0,5529040.0,0.85,672,0,0.0
8714,0.9,713,1630.0,1165.0,4033.0,5490661.0,0.9,713,0,0.0
8715,0.58,665,1602.0,1152.0,3980.0,5426690.0,0.58,665,0,0.0
8716,0.72,668,1608.0,1142.0,3904.0,5348523.0,0.72,668,0,0.0
8717,1.13,707,1586.0,1186.0,3904.0,5337248.0,1.13,707,0,0.0
8718,1.03,662,1575.0,1143.0,3838.0,5284672.0,1.03,662,0,0.0
8719,1.06,660,1556.0,1173.0,3798.0,5254232.0,1.06,660,0,0.0
8720,1.16,707,1548.0,1174.0,3750.0,5153309.0,1.16,707,0,0.0
8721,1.18,696,1522.0,1173.0,3703.0,5172403.0,1.18,696,0,0.0
8722,0.69,669,1495.0,1164.0,3649.0,5124325.0,0.69,669,0,0.0
8723,0.77,685,1500.0,1114.0,3627.0,5055232.0,0.77,685,0,0.0
8724,0.67,645,1486.0,1160.0,3593.0,5033130.0,0.67,645,0,0.0
8725,1.2,702,1499.0,1138.0,3564.0,5030177.0,1.2,702,0,0.0
8726,0.61,704,1492.0,1165.0,3544.0,4945308.0,0.61,704,0,0.0
8727,1.28,730,1477.0,1121.0,3496.0,4895243.0,1.28,730,0,0.0
8728,0.84,635,1454.0,1139.0,3455.0,4829004.0,0.84,635,0,0.0
8729,1.07,711,1411.0,1158.0,3420.0,4736221.0,1.07,711,0,0.0
8730,0.66,700,1399.0,1152.0,3376.0,4707634.0,0.66,700,0,0.0
8731,0.84,671,1405.0,1141.0,3343.0,4683901.0,0.84,671,0,0.0
8732,0.65,630,1373.0,1108.0,3293.0,4632391.0,0.65,630,0,0.0
8733,0.5,641,1356.0,1123.0,3288.0,4595793.0,0.5,641,0,0.0
8734,1.13,621,1345.0,1100.0,3218.0,4536436.0,1.13,621,0,0.0
8735,1.08,662,1324.0,1143.0,3185.0,4487127.0,1.08,662,1,0.0
8736,0.58,643,1313.0,1074.0,3149.0,4438602.0,0.58,643,1,0.0
8737,0.97,679,1306.0,1141.0,3110.0,4387943.0,0.97,679,1,0.0
8738,0.81,686,1288.0,1098.0,3022.0,4364824.0,0.81,686,1,0.0
8739,0.63,635,1293.0,1079.0,2956.0,4255747.0,0.63,635,1,0.0
8740,0.54,617,1265.0,1138.0,2943.0,4285037.0,0.54,617,1,0.570350056812
8741,0.64,651,1256.0,1075.0,2936.0,4210168.0,0.64,651,2,0.0
8742,0.66,689,1256.0,1122.0,2924.0,4160911.0,0.66,689,0,0.0
8743,0.8,659,1233.0,1126.0,2911.0,4111508.0,0.8,659,0,0.551260384721
8744,0.65,636,1218.0,1103.0,2851.0,4082929.0,0.65,636,0,0.0
8745,0.76,688,1200.0,1089.0,2831.0,4006675.0,0.76,688,0,0.0
8746,1.0,686,1161.0,1148.0,2794.0,3946163.0,1.0,686,0,0.0
8747,0.89,658,1186.0,1120.0,2784.0,3921642.0,0.89,658,0,0.0
8748,0.85,646,1161.0,1131.0,2758.0,3914621.0,0.85,646,0,0.0
8749,0.6,640,1163.0,1113.0,2724.0,3841848.0,0.6,640,0,0.0
8750,0.8,663,1129.0,1131.0,2693.0,3797584.0,0.8,663,0,0.0
8751,0.76,644,1120.0,1131.0,2630.0,3736383.0,0.76,644,0,0.0
8752,0.81,665,1108.0,1159.0,2620.0,3720452.0,0.81,665,0,0.0
8753,1.16,592,1099.0,1096.0,2606.0,3678784.0,1.16,592,1,0.0
8754,0.91,677,1083.0,1123.0,2594.0,3656484.0,0.91,677,1,0.0
8755,0.76,657,1088.0,1156.0,2531.0,3610091.0,0.76,657,1,0.0
8756,0.65,624,1056.0,1130.0,2514.0,3552571.0,0.65,624,1,0.0
8757,0.53,634,1060.0,1115.0,2507.0,3522783.0,0.53,634,1,0.0
8758,0.69,637,1073.0,1136.0,2492.0,3510591.0,0.69,637,1,0.0
8759,0.81,631,1059.0,1084.0,2465.0,3509246.0,0.81,631,1,0.0
8760,1.04,630,1034.0,1142.0,2409.0,3457218.0,1.04,630,1,0.0
8761,1.19,676,1035.0,1157.0,2410.0,3394221.0,1.19,676,1,0.0
8762,0.78,632,1019.0,1107.0,2419.0,3381430.0,0.78,632,1,0.0
8763,0.84,617,986.0,1087.0,2372.0,3380912.0,0.84,617,1,0.0
8764,1.35,641,997.0,1107.0,2329.0,3328501.0,1.35,641,1,0.648071759227
8765,0.69,682,988.0,1093.0,2314.0,3284397.0,0.69,682,1,0.0
8766,0.75,692,986.0,1086.0,2285.0,3277083.0,0.75,692,2,0.0
8767,0.77,641,980.0,1060.0,2280.0,3269901.0,0.77,641,0,0.0
8768,0.97,636,969.0,1091.0,2250.0,3187978.0,0.97,636,0,0.0
8769,0.85,682,1002.0,1144.0,2239.0,3212248.0,0.85,682,0,0.0
8770,0.98,656,964.0,1099.0,2237.0,3230144.0,0.98,656,0,0.0
8771,0.7,663,947.0,1107.0,2224.0,3193104.0,0.7,663,0,0.0
8772,0.6,653,946.0,1075.0,2193.0,3131254.0,0.6,653,0,0.0
8773,0.56,734,936.0,1139.0,2171.0,3071891.0,0.56,734,0,0.0
8774,0.68,611,945.0,1092.0,2160.0,3066234.0,0.68,611,0,0.0
8775,1.08,663,925.0,1087.0,2112.0,3068135.0,1.08,663,0,0.0
8776,0.74,757,912.0,1106.0,2098.0,3021831.0,0.74,757,0,0.0
8777,0.65,698,918.0,1088.0,2084.0,2991491.0,0.65,698,0,0.0
8778,1.48,655,919.0,1083.0,2079.0,2991577.0,1.48,655,0,0.0
8779,0.84,649,924.0,1067.0,2064.0,2983194.0,0.84,649,0,0.0
8780,0.78,600,905.0,1068.0,2049.0,2940298.0,0.78,600,0,0.0
8781,1.06,692,883.0,1086.0,2030.0,2878871.0,1.06,692,0,0.0
8782,0.83,613,891.0,1095.0,2001.0,2852942.0,0.83,613,0,0.0
8783,0.82,652,876.0,1068.0,1999.0,2836546.0,0.82,652,0,0.0
8784,1.11,613,851.0,1059.0,1997.0,2802756.0,1.11,613,0,0.0
8785,0.68,660,863.0,1096.0,1978.0,2792202.0,0.68,660,0,0.0
8786,0.63,673,855.0,1095.0,1975.0,2757091.0,0.63,673,0,0.0
8787,0.77,616,844.0,1093.0,1965.0,2756343.0,0.77,616,0,0.0
8788,0.52,660,829.0,1142.0,1948.0,2739893.0,0.52,660,0,0.0
8789,0.75,668,820.0,1068.0,1930.0,2715173.0,0.75,668,0,0.0
8790,1.12,608,816.0,1077.0,1906.0,2703878.0,1.12,608,0,0.0
8791,1.02,669,823.0,1061.0,1885.0,2719468.0,1.02,669,0,0.0
8792,0.81,588,809.0,1061.0,1851.0,2651130.0,0.81,588,0,0.0
8793,0.83,584,816.0,1035.0,1838.0,2645102.0,0.83,584,0,0.0
8794,0.85,636,802.0,1095.0,1835.0,2627880.0,0.85,636,0,0.0
8795,0.78,607,792.0,1047.0,1833.0,2580856.0,0.78,607,0,0.0
8796,1.07,631,779.0,1070.0,1801.0,2558671.0,1.07,631,0,0.0
8797,0.81,622,785.0,1155.0,1802.0,2553213.0,0.81,622,0,0.0
8798,1.22,632,790.0,1091.0,1770.0,2520276.0,1.22,632,0,0.0
8799,0.8,594,780.0,1068.0,1768.0,2530864.0,0.8,594,0,0.0
8800,1.19,719,765.0,1092.0,1775.0,2514533.0,1.19,719,0,0.0
8801,1.38,584,759.0,1099.0,1756.0,2486837.0,1.38,584,0,0.0
8802,0.74,627,739.0,1079.0,1734.0,2463728.0,0.74,627,0,0.0
8803,0.62,595,728.0,1094.0,1731.0,2430722.0,0.62,595,0,0.0
8804,0.71,637,738.0,1105.0,1709.0,2430894.0,0.71,637,0,0.0
8805,0.9,631,727.0,1087.0,1693.0,2401408.0,0.9,631,0,0.0
8806,0.71,680,723.0,1129.0,1691.0,2395537.0,0.71,680,0,0.0
8807,0.7,647,722.0,1111.0,1675.0,2398629.0,0.7,647,0,0.0
8808,1.0,575,728.0,1121.0,1649.0,2378645.0,1.0,575,0,0.0
8809,1.12,642,723.0,1066.0,1656.0,2362080.0,1.12,642,0,0.0
8810,0.8,624,710.0,1125.0,1636.0,2343494.0,0.8,624,0,0.0
8811,0.48,596,711.0,1026.0,1623.0,2331903.0,0.48,596,1,0.881640993303
8812,1.27,579,705.0,1127.0,1625.0,2337452.0,1.27,579,1,0.953505267741
8813,0.63,654,698.0,1057.0,1610.0,2330724.0,0.63,654,1,0.918191880721
8814,0.93,668,697.0,1109.0,1587.0,2314704.0,0.93,668,1,0.543031151021
8815,0.69,589,690.0,1038.0,1589.0,2297210.0,0.69,589,1,0.697085686449
8816,1.3,668,688.0,1038.0,1578.0,2309329.0,1.3,668,1,0.0
8817,1.2,639,677.0,1067.0,1568.0,2248520.0,1.2,639,1,0.697146030343
8818,0.8,594,682.0,1048.0,1558.0,2251401.0,0.8,594,2,0.69392940044
8819,0.84,565,679.0,1015.0,1548.0,2259006.0,0.84,565,0,0.636135492115
8820,0.56,673,669.0,1123.0,1534.0,2249981.0,0.56,673,0,0.745630228655
8821,0.7,652,656.0,1076.0,1525.0,2190280.0,0.7,652,0,0.0
8822,0.61,612,665.0,1115.0,1519.0,2174325.0,0.61,612,0,0.0
8823,1.03,620,662.0,1093.0,1509.0,2143863.0,1.03,620,0,0.0
8824,0.4,573,661.0,1099.0,1498.0,2161562.0,0.4,573,0,0.0
8825,0.61,639,658.0,1131.0,1488.0,2133022.0,0.61,639,0,0.0
8826,0.49,645,645.0,1080.0,1474.0,2126919.0,0.49,645,0,0.0
8827,0.88,668,644.0,1081.0,1461.0,2104867.0,0.88,668,0,0.0
8828,0.69,540,645.0,1086.0,1453.0,2081344.0,0.69,540,0,0.0
8829,0.97,694,628.0,1082.0,1427.0,2062380.0,0.97,694,0,0.0
8830,1.39,635,639.0,1028.0,1433.0,2038244.0,1.39,635,0,0.0
8831,0.75,588,626.0,1088.0,1411.0,2054675.0,0.75,588,0,0.0
8832,0.62,575,632.0,1086.0,1414.0,2021275.0,0.62,575,0,0.0
8833,1.67,587,639.0,1079.0,1408.0,2031516.0,1.67,587,0,0.0
8834,0.66,603,605.0,1102.0,1400.0,2019005.0,0.66,603,0,0.0
8835,0.91,654,614.0,1145.0,1388.0,1976114.0,0.91,654,0,0.0
8836,0.65,621,620.0,1101.0,1386.0,1985793.0,0.65,621,1,0.0
8837,0.9,610,618.0,1062.0,1372.0,1989212.0,0.9,610,1,0.521188314782
8838,0.79,679,607.0,1058.0,1370.0,1959606.0,0.79,679,1,0.0
8839,0.56,576,609.0,1067.0,1362.0,1957494.0,0.56,576,1,0.675397504624
8840,1.02,613,600.0,1026.0,1352.0,1960163.0,1.02,613,1,0.0
8841,1.31,661,603.0,1108.0,1354.0,1920588.0,1.31,661,1,0.0
8842,0.72,654,599.0,1124.0,1327.0,1940475.0,0.72,654,1,0.0
8843,0.81,583,597.0,1068.0,1332.0,1942522.0,0.81,583,2,0.553646321732
8844,0.51,640,593.0,1066.0,1333.0,1956253.0,0.51,640,0,0.0
8845,0.54,612,587.0,1182.0,1322.0,1912553.0,0.54,612,0,0.0
8846,0.73,578,599.0,1030.0,1312.0,1918624.0,0.73,578,0,0.0
8847,0.65,590,585.0,1060.0,1301.0,1915824.0,0.65,590,0,0.0
8848,1.66,647,573.0,1095.0,1306.0,1884003.0,1.66,647,0,0.0
8849,0.67,669,573.0,1079.0,1295.0,1849729.0,0.67,669,0,0.0
8850,1.16,639,562.0,1106.0,1293.0,1845530.0,1.16,639,0,0.0
8851,0.61,634,561.0,1072.0,1284.0,1852966.0,0.61,634,0,0.0
8852,0.35,588,560.0,1037.0,1280.0,1866567.0,0.35,588,0,0.0
8853,0.86,584,578.0,1043.0,1297.0,1845602.0,0.86,584,0,0.0
8854,0.55,710,559.0,1094.0,1289.0,1867646.0,0.55,710,0,0.0
8855,1.18,609,557.0,1034.0,1271.0,1847221.0,1.18,609,0,0.0
8856,0.61,574,557.0,1062.0,1291.0,1849198.0,0.61,574,0,0.0
8857,1.05,552,556.0,1089.0,1280.0,1844531.0,1.05,552,0,0.0
8858,0.94,635,553.0,1026.0,1284.0,1862554.0,0.94,635,0,0.0
8859,0.6,541,553.0,1069.0,1285.0,1858707.0,0.6,541,0,0.0
8860,0.82,564,564.0,1033.0,1256.0,1855510.0,0.82,564,0,0.0
8861,0.86,700,563.0,1059.0,1269.0,1814146.0,0.86,700,0,0.0
8862,0.76,681,551.0,1057.0,1266.0,1799724.0,0.76,681,0,0.0
8863,0.6,666,546.0,1005.0,1252.0,1789779.0,0.6,666,0,0.0
8864,0.62,631,543.0,1044.0,1248.0,1813792.0,0.62,631,0,0.0
8865,0.69,612,560.0,1018.0,1278.0,1792989.0,0.69,612,0,0.0
8866,0.79,656,556.0,1081.0,1258.0,1804790.0,0.79,656,0,0.0
8867,0.95,652,565.0,1071.0,1247.0,1791463.0,0.95,652,0,0.0
8868,0.62,616,553.0,1108.0,1254.0,1792197.0,0.62,616,0,0.0
8869,0.83,624,542.0,1104.0,1262.0,1773842.0,0.83,624,0,0.0
8870,0.76,615,534.0,1071.0,1269.0,1789084.0,0.76,615,0,0.0
8871,0.59,562,537.0,1105.0,1280.0,1791701.0,0.59,562,0,0.0
8872,1.07,677,539.0,1110.0,1265.0,1788497.0,1.07,677,0,0.0
8873,1.51,576,549.0,1091.0,1285.0,1787269.0,1.51,576,0,0.0
8874,1.48,689,551.0,1055.0,1294.0,1801870.0,1.48,689,0,0.0
8875,0.7,665,541.0,1085.0,1295.0,1825700.0,0.7,665,0,0.0
8876,0.67,581,540.0,1107.0,1296.0,1795574.0,0.67,581,0,0.0
8877,0.76,631,554.0,1074.0,1291.0,1802773.0,0.76,631,0,0.0
8878,0.57,534,551.0,1070.0,1320.0,1844547.0,0.57,534,0,0.0
8879,0.69,582,545.0,1056.0,1303.0,1834512.0,0.69,582,0,0.0
8880,0.56,578,548.0,1078.0,1318.0,1840756.0,0.56,578,0,0.0
8881,0.83,630,547.0,1058.0,1353.0,1872484.0,0.83,630,0,0.0
8882,0.68,595,540.0,1054.0,1339.0,1890903.0,0.68,595,0,0.0
8883,0.65,653,532.0,953.0,1330.0,1878691.0,0.65,653,0,0.0
8884,0.84,669,523.0,1037.0,1319.0,1865036.0,0.84,669,0,0.0
8885,0.38,591,542.0,1017.0,1345.0,1807152.0,0.38,591,0,0.0
8886,0.67,572,539.0,1031.0,1356.0,1824524.0,0.67,572,0,0.0
8887,0.91,594,538.0,1060.0,1351.0,1826841.0,0.91,594,0,0.0
8888,0.65,644,539.0,1044.0,1368.0,1846987.0,0.65,644,0,0.0
8889,1.64,594,527.0,1049.0,1342.0,1835240.0,1.64,594,0,0.0
8890,0.46,611,528.0,1040.0,1341.0,1799673.0,0.46,611,0,0.0
8891,0.84,553,527.0,1100.0,1348.0,1798320.0,0.84,553,0,0.0
8892,0.62,534,539.0,1093.0,1336.0,1801534.0,0.62,534,0,0.0
8893,0.51,568,504.0,1041.0,1282.0,1803270.0,0.51,568,0,0.0
8894,0.58,647,533.0,1018.0,1341.0,1760513.0,0.58,647,0,0.0
8895,1.09,634,543.0,1055.0,1352.0,1882173.0,1.09,634,0,0.0
8896,2.34,667,542.0,1055.0,1350.0,1870012.0,2.34,667,0,0.0
8897,0.7,527,542.0,1104.0,1359.0,1865764.0,0.7,527,0,0.0
8898,0.55,682,540.0,1025.0,1346.0,1853307.0,0.55,682,0,0.0
8899,0.63,591,514.0,1077.0,1306.0,1828080.0,0.63,591,0,0.0
8900,2.11,577,503.0,1083.0,1297.0,1744759.0,2.11,577,0,0.0
8901,0.76,614,515.0,1075.0,1300.0,1714786.0,0.76,614,0,0.0
8902,0.91,620,517.0,1056.0,1305.0,1750557.0,0.91,620,0,0.0
8903,1.21,613,522.0,1082.0,1282.0,1744761.0,1.21,613,0,0.0
8904,1.03,694,513.0,1025.0,1271.0,1700147.0,1.03,694,0,0.0
8905,0.92,660,484.0,1052.0,1237.0,1672528.0,0.92,660,0,0.0
8906,0.77,608,503.0,1096.0,1261.0,1696044.0,0.77,608,0,0.0
8907,0.75,687,510.0,1098.0,1243.0,1741251.0,0.75,687,0,0.0
8908,0.72,590,513.0,1121.0,1232.0,1787506.0,0.72,590,0,0.0
8909,0.52,603,547.0,1074.0,1307.0,1882095.0,0.52,603,0,0.0
8910,1.18,675,538.0,1097.0,1369.0,2055106.0,1.18,675,0,0.60414837251
8911,0.58,650,520.0,1088.0,1301.0,2081164.0,0.58,650,0,0.554530486146
8912,1.2,628,544.0,1096.0,1351.0,1978699.0,1.2,628,0,0.522147068164
8913,1.12,659,558.0,1066.0,1453.0,2118920.0,1.12,659,0,0.0
8914,0.63,643,555.0,1051.0,1437.0,2149760.0,0.63,643,0,0.0
8915,0.47,630,570.0,1066.0,1488.0,2102164.0,0.47,630,0,0.0
8916,1.16,596,578.0,1063.0,1494.0,2140387.0,1.16,596,0,0.0
8917,0.58,600,574.0,1117.0,1499.0,2129481.0,0.58,600,0,0.0
8918,0.36,602,594.0,1038.0,1518.0,2130226.0,0.36,602,0,0.0
8919,1.42,587,575.0,1080.0,1510.0,2139010.0,1.42,587,0,0.0
8920,0.66,649,571.0,1073.0,1533.0,2075324.0,0.66,649,0,0.0
8921,0.51,636,575.0,1107.0,1540.0,2057441.0,0.51,636,0,0.0
8922,0.56,561,583.0,1109.0,1535.0,2075240.0,0.56,561,0,0.0
